n_losses,year,player_name,nemesis
3,2013,Alexandros Jakupovic,Dimitar Kuzmanov
3,2013,Sebastian Exequiel Pini,Federico Coria
3,2013,Ernests Gulbis,Rafael Nadal
3,2013,Thomas Shubert,Arata Onozawa
3,2013,Potito Starace,Andrej Martin
3,2013,Laurent Malouli,Rui Machado
3,2013,Novak Djokovic,Rafael Nadal
3,2013,Tomas Lipovsek Puches,Juan Ignacio Londero
3,2013,Marcos Baghdatis,Juan Martin del Potro
3,2013,Shuichi Sekiguchi,Yasutaka Uchiyama
3,2013,Lamine Ouahab,Roberto Carballes Baena
3,2013,Kevin Prando,Mateo Facundo Cressa
3,2013,Mauricio Echazu,Duilio Beretta
3,2013,Lewis Burton,Daniel Cox
3,2013,Jaroslav Pospisil,Dominic Thiem
3,2013,Samuel Ribeiro Navarrete,Matthieu Roy
3,2013,Carlos Berlocq,Rafael Nadal
3,2013,Edoardo Eremin,Alberto Brizzi
3,2013,Fabio Fognini,Novak Djokovic
3,2013,Felipe Escobar,Nicolas Barrientos
3,2013,Fabio Fognini,Rafael Nadal
3,2013,Antoine Richard,Karim Hossam
3,2013,Fabio Fognini,David Ferrer
3,2013,Dor Belfer,Ivo Klec
3,2013,Florent Serra,Pablo Carreno Busta
3,2013,Jatin Dahiya,N Sriram Balaji
3,2013,Sergio Galdos,Gabriel Alejandro Hidalgo
3,2013,Facundo Mena,Andrea Collarini
3,2013,Gonzalo Villanueva,Gabriel Alejandro Hidalgo
3,2013,Arata Onozawa,Shuichi Sekiguchi
3,2013,N Sriram Balaji,Vijayant Malik
3,2013,Denys Molchanov,Wayne Odesnik
3,2013,Sam Barry,Bar Tzuf Botzer
3,2013,Liang Chi Huang,Hiroki Kondo
3,2013,James Duckworth,James Ward
3,2013,Benjamin Mitchell,James Duckworth
3,2013,Raymond Sarmiento,Thomas Schoorel
3,2013,Mate Pavic,Alessandro Giannessi
3,2013,Cedrik Marcel Stebe,Wayne Odesnik
3,2013,Gerard Granollers,Jordi Samper Montana
3,2013,Guillermo Rivera Aranguiz,Guillermo Nunez
3,2013,Alex Llompart,Tigre Hank
3,2013,Theodoros Angelinos,Carlos Salamanca
3,2013,Luis David Martinez,David Souto
3,2013,Martin Cuevas,Gabriel Alejandro Hidalgo
3,2013,Ismar Gorcic,Nikola Mektic
3,2013,Aldin Setkic,Jan Hajek
3,2013,Peter Gojowczyk,Donald Young
3,2013,Peter Gojowczyk,Jan Lennard Struff
3,2013,David Souto,Ivan Endara
3,2013,Agustin Velotti,Victor Estrella
3,2013,Andrej Martin,Filippo Volandri
3,2013,Liam Broady,Tom Farquharson
3,2013,Liam Broady,Marcus Willis
3,2013,Ivan Nedelko,Mohamed Safwat
3,2013,Egor Gerasimov,Aleksandr Nedovyesov
3,2013,N Sriram Balaji,Tak Khunn Wang
3,2013,Federico Coria,Hugo Dellien
3,2013,Nicolas Meister,Ji Sung Nam
3,2013,Alexey Vatutin,Konstantin Kravchuk
3,2013,Joao Pedro Sorgi,Karim Hossam
3,2013,Ricardo Ojeda Lara,Jose Checa Calvo
3,2013,Joris De Loore,Laurynas Grigelis
3,2013,Enrique Lopez Perez,Cheong Eui Kim
3,2013,Pedro Cachin,Gabriel Alejandro Hidalgo
3,2013,Pedro Cachin,Andres Molteni
3,2013,Alexey Vatutin,Nils Langer
3,2013,Germain Gigounon,Yannik Reuter
3,2013,Marcelo Demoliner,Rogerio Dutra Silva
3,2013,Gonzalo Escobar,Emilio Gomez
3,2013,Dean Obrien,David Souto
3,2013,Karim Hossam,Mazen Osama
3,2013,Marco Cecchinato,Filippo Volandri
3,2013,Patrick Ciorcila,Theodoros Angelinos
3,2013,Mitchell Krueger,Bradley Klahn
3,2013,Jan Mertl,Jesse Huta Galung
3,2013,Romain Arneodo,Benjamin Balleret
3,2013,David Vega Hernandez,Samuel Ribeiro Navarrete
5,2014,Jack Sock,Milos Raonic
5,2014,Guido Andreozzi,Diego Schwartzman
4,2014,Marin Cilic,Novak Djokovic
4,2014,Fritz Wolmarans,Eric Quigley
4,2014,Andreas Seppi,David Ferrer
4,2014,Mazen Osama,Mohamed Safwat
4,2014,Edouard Roger Vasselin,Jo-Wilfried Tsonga
4,2014,Kento Takeuchi,Takuto Niki
4,2014,David Ferrer,Kei Nishikori
4,2014,Federico Coria,Andres Molteni
4,2014,Dmitry Tursunov,Denis Istomin
4,2014,Dominic Thiem,David Goffin
4,2014,Andy Murray,Novak Djokovic
3,2014,Sho Katayama,Yuuya Kibi
3,2014,Carlos Berlocq,Sergiy Stakhovsky
3,2014,Jerome Inzerillo,Aldin Setkic
3,2014,Go Soeda,Gilles Muller
3,2014,Victor Nunez,Guillermo Rivera Aranguiz
3,2014,Fabio Fognini,Alexandr Dolgopolov
3,2014,Hiromasa Oku,Yuuya Kibi
3,2014,Novak Djokovic,Roger Federer
3,2014,Carlos Boluda Purkiss,Roberto Ortega Olmedo
3,2014,Julien Benneteau,Tommy Robredo
3,2014,Augusto Laranja,Daniel Dutra Da Silva
3,2014,Stan Wawrinka,Kevin Anderson
3,2014,Maximiliano Estevez,Juan Pablo Paz
3,2014,Philipp Kohlschreiber,Novak Djokovic
3,2014,Victor Crivoi,Radu Albot
3,2014,Jurgen Melzer,Jo-Wilfried Tsonga
3,2014,Antoine Escoffier,Yannick Jankovits
3,2014,Tommy Robredo,Marin Cilic
3,2014,Rafael Mazon Hernandez,Ricardo Ojeda Lara
3,2014,Roger Federer,Novak Djokovic
3,2014,Toni Androic,Victor Crivoi
3,2014,Ti Chen,Alexander Kudryavtsev
3,2014,Alex Bolt,Luke Saville
3,2014,Dudi Sela,Ivo Karlovic
3,2014,Maximilian Marterer,Kevin Krawietz
3,2014,Jordi Munoz Abreu,Alexis Musialek
3,2014,Christopher Oconnell,Jake Eames
3,2014,Marko Tepavac,Ivan Bjelica
3,2014,Jason Jung,Go Soeda
3,2014,Michael Geerts,Alexandre Folie
3,2014,Hernan Casanova,Nicolas Kicker
3,2014,Jean Yves Aubone,Dennis Nevolo
3,2014,Maciej Rajski,Dusan Lojda
3,2014,Maverick Banes,Jarmere Jenkins
3,2014,Richard Becker,Andreas Beck
3,2014,Fares Ghasya,Eric Quigley
3,2014,Jens Hauser,Duje Kekez
3,2014,Juan Manuel Matute,Ryusei Makiguchi
3,2014,Bastian Malla,Jorge Aguilar
3,2014,Tomas Builes,Pedro Bernardi
3,2014,Goncalo Oliveira,Pascal Brunner
3,2014,Singekrawee Wattanakul,Kento Takeuchi
3,2014,Jaume Pla Malfeito,David Vega Hernandez
3,2014,Nuno Deus,Frederico Ferreira Silva
3,2014,Pablo Vivero Gonzalez,Frederico Ferreira Silva
3,2014,Daniele Capecchi,Walter Trusendi
3,2014,Andrei Stefan Apostol,Petru Alexandru Luncanu
3,2014,Pol Toledo Bague,Oriol Roca Batalla
3,2014,Facundo Manzanares,Karim Mohamed Maamoun
3,2014,Eduardo Dischinger,Wilson Leite
3,2014,Richard Gabb,Daniel Smethurst
3,2014,Daniiar Duldaev,Temur Ismailov
3,2014,Gengo Kikuchi,Yuuya Kibi
3,2014,Kaza Vinayak Sharma,N Vijay Sundar Prashanth
3,2014,Yan Sabanin,Vladimir Ivanov
3,2014,Mircea Alexandru Jecan,Patrick Ciorcila
3,2014,Samuel Ribeiro Navarrete,Ricardo Ojeda Lara
3,2014,Patrick Ofner,Mario Haider Maurer
3,2014,Keelan Oakley,David Rice
3,2014,Matthias Wunner,Mats Moraing
3,2014,Jesus Bandres,Mauricio Echazu
3,2014,Jared Donaldson,Tim Smyczek
3,2014,Sanjar Fayziev,Temur Ismailov
3,2014,Andrea Arnaboldi,Simone Bolelli
3,2014,Kei Nishikori,Novak Djokovic
3,2014,Kevin Anderson,Tomas Berdych
3,2014,Mikhail Kukushkin,David Ferrer
3,2014,Austin Krajicek,Farrukh Dustov
3,2014,Zhe Li,Di Wu
3,2014,Milos Raonic,Novak Djokovic
3,2014,Renzo Olivo,Diego Schwartzman
3,2014,Milos Raonic,Roger Federer
3,2014,Arsenije Zlatanovic,Ilija Vucic
3,2014,John Isner,Tomas Berdych
3,2014,Jose Hernandez,Nicolas Barrientos
3,2014,Santiago Giraldo,Vasek Pospisil
3,2014,Lukas Lacko,Gilles Muller
3,2014,Denis Istomin,Richard Gasquet
3,2014,Ernests Gulbis,Julien Benneteau
3,2014,Sam Querrey,Feliciano Lopez
3,2014,Paolo Lorenzi,Pablo Cuevas
3,2014,Marinko Matosevic,John Isner
3,2014,Akash Wagh,N Sriram Balaji
3,2014,Marcel Granollers,Yen Hsun Lu
3,2014,Jeremy Chardy,David Ferrer
3,2014,Andre Ghem,Diego Schwartzman
3,2014,Alexandr Dolgopolov,Jeremy Chardy
3,2014,Marcel Granollers,Dominic Thiem
3,2014,Marinko Matosevic,Kei Nishikori
3,2014,Milos Raonic,Kei Nishikori
3,2014,Federico Zeballos,Christopher Diaz Figueroa
3,2014,Alexandar Lazov,Mathias Bourgue
3,2014,Alejandro Gonzalez,Paolo Lorenzi
3,2014,Martin Alund,Diego Schwartzman
3,2014,Federico Zeballos,Mauricio Echazu
3,2014,Rodrigo Senattore,Joaquin Jesus Monteferrario
3,2014,Isak Arvidsson,Patrik Rosenholm
3,2014,Adrien Bossel,Jurgen Zopp
3,2014,Josko Topic,Adrian Partl
3,2014,Gonzalo Lama,Facundo Bagnis
3,2014,Yasutaka Uchiyama,Go Soeda
3,2014,Ji Sung Nam,Hyeon Chung
3,2014,Facundo Arguello,Pablo Cuevas
3,2014,Jorge Brian Panta Herreros,Christopher Diaz Figueroa
3,2014,John Patrick Smith,Denis Kudla
3,2014,Ismar Gorcic,Danilo Petrovic
3,2014,Benoit Paire,Roberto Bautista Agut
3,2014,Steve Johnson,Roberto Bautista Agut
3,2014,Steve Johnson,Milos Raonic
3,2014,Pablo Carreno Busta,Tommy Robredo
3,2014,Liang Chi Huang,Yuki Bhambri
3,2014,Karim Mohamed Maamoun,Sherif Sabry
3,2014,Liam Broady,Mitchell Frank
3,2014,Nicolaas Scholtz,Boy Westerhof
6,2015,Andy Murray,Novak Djokovic
5,2015,Roger Federer,Novak Djokovic
5,2015,Sasi Kumar Mukund,Vishnu Vardhan
5,2015,Evgenii Tiurnev,Dzmitry Zhyrmont
4,2015,Sidharth Rawat,Ronit Singh Bisht
4,2015,Darian King,Frances Tiafoe
4,2015,Vasko Mladenov,Ivan Nedelko
4,2015,Marc Polmans,Maverick Banes
4,2015,Lenny Hampel,Dmitry Popko
4,2015,Bernabe Zapata Miralles,Jose Checa Calvo
4,2015,Oscar Mesquida Berg,Pol Toledo Bague
4,2015,Gastao Elias,Jared Donaldson
4,2015,Yan Bai,Tsung Hua Yang
4,2015,Mohit Mayur Jayaprakash,Prajnesh Gunneswaran
4,2015,Jorge Montero,Tomas Barrios Vera
4,2015,Tom Schonenberg,Oscar Otte
4,2015,Tomas Berdych,Novak Djokovic
4,2015,Bar Tzuf Botzer,Amir Weintraub
4,2015,Rafael Nadal,Novak Djokovic
4,2015,Benjamin Mitchell,Jordan Thompson
3,2015,Gilles Muller,Andy Murray
3,2015,S D Prajwal Dev,Ranjeet Virali Murugesan
3,2015,Andrea Collarini,Facundo Arguello
3,2015,Philipp Kohlschreiber,Roger Federer
3,2015,Hardeep Singh Sandhu,Suraj R Prabodh
3,2015,Kaichi Uchida,Frank Dancevic
3,2015,Philipp Kohlschreiber,Andy Murray
3,2015,Dmytro Badanov,Ivan Nedelko
3,2015,Franco Agamenone,Federico Coria
3,2015,Gilles Muller,Stan Wawrinka
3,2015,Nuno Deus,David Vega Hernandez
3,2015,Gonzalo Villanueva,Juan Ignacio Galarza
3,2015,Philipp Kohlschreiber,Gael Monfils
3,2015,Nuno Deus,Ricardo Ojeda Lara
3,2015,Carlos Taberner,Ricardo Ojeda Lara
3,2015,Tommy Robredo,Milos Raonic
3,2015,Matias Zukas,Hernan Casanova
3,2015,David Ferrer,Novak Djokovic
3,2015,Tommy Robredo,Benoit Paire
3,2015,Franco Feitt,Christopher Diaz Figueroa
3,2015,Benjamin Bonzi,Yannick Jankovits
3,2015,Takao Suzuki,Yasutaka Uchiyama
3,2015,Eduardo Agustin Torre,Juan Pablo Paz
3,2015,Niki Kaliyanda Poonacha,Sumit Nagal
3,2015,Paul Henri Mathieu,Philipp Kohlschreiber
3,2015,Vlad Victor Cornea,Vasile Antonescu
3,2015,Juan Pablo Varillas,Gonzalo Lama
3,2015,David Ferrer,Andy Murray
3,2015,Yecong He,Zhe Li
3,2015,Federico Gaio,Daniel Munoz de la Nava
3,2015,Ram Kapach,Dekel Bar
3,2015,Ben Patael,Amir Weintraub
3,2015,Eduardo Agustin Torre,Franco Agamenone
3,2015,Yaraslav Shyla,Teymuraz Gabashvili
3,2015,Gregoire Jacq,David Guez
3,2015,Miljan Zekic,Rui Machado
3,2015,Scott Clayton,Richard Gabb
3,2015,Mathias Bourgue,Jonathan Eysseric
3,2015,Bastian Malla,Hans Podlipnik Castillo
3,2015,Nino Serdarusic,Riccardo Bellotti
3,2015,Sebastian Exequiel Pini,Juan Pablo Paz
3,2015,Andrew Whittington,Luke Saville
3,2015,Juan Ignacio Ameal,Federico Coria
3,2015,Tennys Sandgren,Frank Dancevic
3,2015,Stefano Napolitano,Marco Cecchinato
3,2015,Marcus Willis,Daniel Cox
3,2015,Ricardo Villacorta Alonso,Roberto Ortega Olmedo
3,2015,Alberto Rojas Maldonado,Ivan Endara
3,2015,Jorge Hernando Ruano,Roberto Ortega Olmedo
3,2015,Anton Galkin,Evgeny Elistratov
3,2015,Julian Busch,Nicolaas Scholtz
3,2015,Luca Pancaldi,Pascal Brunner
3,2015,Javier Pulgar Garcia,Nicolaas Scholtz
3,2015,Kaza Vinayak Sharma,Ramkumar Ramanathan
3,2015,Vasile Antonescu,Carlos Boluda Purkiss
3,2015,Phassawit Burapharitta,Kento Takeuchi
3,2015,Steven De Waard,Alex Bolt
3,2015,Juan Ignacio Galarza,Federico Coria
3,2015,Anton Zaitsev,Mikhail Elgin
3,2015,Guy Michelevitz,Bar Tzuf Botzer
3,2015,Dmytro Kamynin,Vadim Alekseenko
3,2015,James Marsalek,Lucas Miedler
3,2015,Borja Rodriguez Manzano,Ricardo Ojeda Lara
3,2015,Davide Della Tommasina,Lorenzo Sonego
3,2015,Vadim Alekseenko,Vladimir Uzhylovsky
3,2015,Tyler Hochwalt,Nicolaas Scholtz
3,2015,Ju Hae Moon,Yusuke Watanuki
3,2015,Masato Shiga,Cheong Eui Kim
3,2015,Vladimir Uzhylovsky,Evgenii Tiurnev
3,2015,Juan Lizariturry,Gianluca Naso
3,2015,Carlos Boluda Purkiss,Georgi Rumenov Payakov
3,2015,Masaki Sasai,Takuto Niki
3,2015,Chandril Sood,Mohit Mayur Jayaprakash
3,2015,Patricio Heras,Juan Ignacio Galarza
3,2015,Noah Rubin,Frank Dancevic
3,2015,Karim Hossam,Marko Tepavac
3,2015,Mitchell Krueger,Bjorn Fratangelo
3,2015,Yuichi Sugita,Matthew Ebden
3,2015,Leonardo Mayer,Kevin Anderson
3,2015,Joao Sousa,Andy Murray
3,2015,Daniel Munoz de la Nava,Inigo Cervantes Huegun
3,2015,Thomaz Bellucci,Novak Djokovic
3,2015,Ryan Harrison,Dennis Novikov
3,2015,Vasek Pospisil,Andy Murray
3,2015,Ivan Endara,Daniel Elahi Galan
3,2015,Ruben Bemelmans,Kenny De Schepper
3,2015,Illya Marchenko,Lukas Lacko
3,2015,Vishnu Vardhan,Antoine Escoffier
3,2015,Horacio Zeballos,Alexander Zverev
3,2015,John Isner,Novak Djokovic
3,2015,Andreas Haider Maurer,Dominic Thiem
3,2015,Stan Wawrinka,Roger Federer
3,2015,Stan Wawrinka,Novak Djokovic
3,2015,Andreas Seppi,Roger Federer
3,2015,Nicolas Almagro,Pablo Cuevas
3,2015,Lukas Lacko,Steve Johnson
3,2015,Nicolas Almagro,Rafael Nadal
3,2015,Gilles Simon,David Ferrer
3,2015,Gael Monfils,Tomas Berdych
3,2015,Sergiy Stakhovsky,Tomas Berdych
3,2015,Marin Cilic,Novak Djokovic
3,2015,Novak Djokovic,Roger Federer
3,2015,Bernard Tomic,Steve Johnson
3,2015,Bernard Tomic,Novak Djokovic
3,2015,Kevin Krawietz,Nils Langer
3,2015,Temur Ismailov,Karen Khachanov
3,2015,Nerman Fatic,Miki Jankovic
3,2015,Niels Desein,Yoshihito Nishioka
3,2015,Nick Kyrgios,Andy Murray
3,2015,Luke Saville,Matthew Barton
3,2015,Nick Kyrgios,Richard Gasquet
3,2015,Nicolas Barrientos,Giovanni Lapentti
3,2015,Karim Hossam,Karim Mohamed Maamoun
3,2015,Alon Elia,Amir Weintraub
3,2015,Gonzalo Lama,Paolo Lorenzi
3,2015,Stefan Kozlov,Darian King
3,2015,Guido Andreozzi,Carlos Berlocq
3,2015,Guido Pella,Gastao Elias
3,2015,Nicolas Meister,Mitchell Krueger
3,2015,Christopher Diaz Figueroa,Marcelo Arevalo
3,2015,Matthew Ebden,Konstantin Kravchuk
3,2015,Aldin Setkic,Farrukh Dustov
3,2015,Steve Johnson,John Isner
3,2015,Steve Johnson,Kevin Anderson
3,2015,David Goffin,Kei Nishikori
3,2015,Daniel Cox,Daniel Evans
3,2015,Dominic Thiem,Roberto Bautista Agut
3,2015,Karim Mohamed Maamoun,Mohamed Safwat
3,2015,Andres Molteni,Guido Pella
3,2015,Liam Broady,Blaz Rola
3,2015,Frances Tiafoe,Benjamin Balleret
3,2015,Alon Elia,Bar Tzuf Botzer
7,2016,Milos Raonic,Andy Murray
6,2016,Kei Nishikori,Novak Djokovic
5,2016,Juan Pablo Ficovich,Federico Coria
4,2016,Ljubomir Celebic,Riccardo Bellotti
4,2016,Tomas Berdych,Novak Djokovic
4,2016,Marcelo Zormann Da Silva,Joao Pedro Sorgi
4,2016,Tennys Sandgren,Stefan Kozlov
4,2016,Felipe Mantilla,Juan Sebastian Gomez
4,2016,Nicolae Frunza,Petru Alexandru Luncanu
4,2016,Lenny Hampel,Sebastian Ofner
4,2016,Sarp Agabigun,Altug Celikbilek
4,2016,Kaza Vinayak Sharma,Vishnu Vardhan
4,2016,Carlos Taberner,Pedro Martinez
4,2016,Bernabe Zapata Miralles,Akira Santillan
4,2016,Lukas Rosol,Stan Wawrinka
4,2016,Stefan Kozlov,Michael Mmoh
4,2016,Andres Artunedo Martinavarro,Ricardo Ojeda Lara
4,2016,Frederico Gil,Joao Domingues
3,2016,Jaume Pla Malfeito,Alvaro Lopez San Martin
3,2016,Raul Brancaccio,Joao Monteiro
3,2016,Daniel Nolan,Marc Polmans
3,2016,Anil Yuksel,Filip Horansky
3,2016,Raleigh Smith,Roberto Quiroz
3,2016,Danylo Kalenichenko,Petr Michnev
3,2016,Mor Bulis,Daniel Cukierman
3,2016,Fred Simonsson,Carl Soderlund
3,2016,Juan Pablo Paz,Dragos Dima
3,2016,Jan Choinski,Marvin Netuschil
3,2016,Vitaly Kozyukov,Kenneth Raisma
3,2016,Jordi Samper Montana,Steve Darcis
3,2016,Ram Kapach,Ben Patael
3,2016,Thiago Monteiro,Rogerio Dutra Silva
3,2016,Thales Turini,Ivan Endara
3,2016,Thiago Monteiro,Pablo Cuevas
3,2016,Miguel Semmler,Pedro Sousa
3,2016,Tommy Paul,Sekou Bangoura
3,2016,Miguel Semmler,Jaume Munar
3,2016,Bjorn Fratangelo,Daniel Evans
3,2016,Niels Lootsma,Petr Michnev
3,2016,Daniel Elahi Galan,Alejandro Gomez Gb42
3,2016,Damian Farinola,Steven De Waard
3,2016,Takanyi Garanganga,Mohamed Safwat
3,2016,Jaime Fermosell,Javier Marti
3,2016,Kento Takeuchi,Shintaro Imai
3,2016,Corentin Denolly,Petr Michnev
3,2016,Frances Tiafoe,Quentin Halys
3,2016,Oleg Prihodko,Vladyslav Manafov
3,2016,Mitchell Krueger,Frances Tiafoe
3,2016,Oleg Khotkov,Vladyslav Manafov
3,2016,Axel Michon,Thiago Monteiro
3,2016,Manish Sureshkumar,Vishnu Vardhan
3,2016,Gaston Arturo Grimolizzi,Jaroslav Pospisil
3,2016,Nathan Eshmade,Maverick Banes
3,2016,Gleb Sakharov,Jonathan Eysseric
3,2016,Fares Ghasya,Adam El Mihdawy
3,2016,Alessandro Bega,Lloyd Harris
3,2016,Esteban Bruna,Pedro Sakamoto
3,2016,Dominik Koepfer,Jared Hiltzik
3,2016,David Poljak,Petr Michnev
3,2016,Thomas Fancutt,Duje Kekez
3,2016,Sidharth Rawat,Shintaro Imai
3,2016,Alejandro Davidovich Fokina,Ricardo Ojeda Lara
3,2016,Francisco Bahamonde,Andrea Pellegrino
3,2016,Pedro Sakamoto,Bastian Malla
3,2016,Maximiliano Estevez,Facundo Bagnis
3,2016,Hernan Casanova,Joao Pedro Sorgi
3,2016,Carlos Boluda Purkiss,Ricardo Ojeda Lara
3,2016,Evgeny Karlovskiy,Markos Kalovelonis
3,2016,Dennis Nevolo,Jared Hiltzik
3,2016,Yannick Jankovits,Remi Boutillier
3,2016,Alexander Zhurbin,Pedro Sousa
3,2016,Borna Gojo,Nino Serdarusic
3,2016,Jorge Montero,Juan Sebastian Gomez
3,2016,Santiago Fa Rodriguez Taverna,Federico Coria
3,2016,Gabriel Alejandro Hidalgo,Juan Ignacio Galarza
3,2016,Oscar Otte,Daniel Masur
3,2016,Gabriel Alejandro Hidalgo,Juan Pablo Ficovich
3,2016,Dragos Dima,Nicolae Frunza
3,2016,George Von Massow,Dragos Nicolae Madaras
3,2016,Patrick Kaukovalta,Alexander Vasilenko
3,2016,Ricardo Urzua Rivera,Franco Emanuel Egea
3,2016,Min Kyu Song,Makoto Ochi
3,2016,Marvin Netuschil,Yannick Maden
3,2016,Tiago Lopes,Fernando Romboli
3,2016,Andrei Stefan Apostol,Nicolae Frunza
3,2016,Teodor Dacian Craciun,Petru Alexandru Luncanu
3,2016,Alexis Musialek,Calvin Hemery
3,2016,Roman Safiullin,Seong Chan Hong
3,2016,Scott Puodziunas,Dayne Kelly
3,2016,Gleb Alekseenko,Denys Mylokostov
3,2016,Albert Alcaraz Ivorra,Carlos Taberner
3,2016,Riccardo Bonadio,Walter Trusendi
3,2016,Fabrizio Ornago,Jordan Ubiergo
3,2016,Bogdan Borza,Dragos Dima
3,2016,Juan Manuel Benitez Chavarriaga,Adam El Mihdawy
3,2016,Guilherme Clezar,Gastao Elias
3,2016,Mico Santiago,Dennis Nevolo
3,2016,Alexander Zverev,Dominic Thiem
3,2016,Adria Mas Mascolo,Maxime Hamou
3,2016,Rogerio Dutra Silva,Facundo Bagnis
3,2016,Timur Khabibulin,Sanjar Fayziev
3,2016,Maximo Gonzalez,Rogerio Dutra Silva
3,2016,Maximo Gonzalez,Thiago Monteiro
3,2016,Denis Matsukevitch,Dzmitry Zhyrmont
3,2016,John Isner,Andy Murray
3,2016,Pedro Sousa,Arthur De Greef
3,2016,Andre Ghem,Maximo Gonzalez
3,2016,Viktor Troicki,Roberto Bautista Agut
3,2016,Igor Sijsling,Nikoloz Basilashvili
3,2016,Mikhail Kukushkin,Kei Nishikori
3,2016,Marin Cilic,David Goffin
3,2016,Jo-Wilfried Tsonga,Roberto Bautista Agut
3,2016,Gael Monfils,Milos Raonic
3,2016,Gilles Simon,Alexander Zverev
3,2016,Gilles Simon,Grigor Dimitrov
3,2016,Gilles Simon,Andy Murray
3,2016,Guillermo Garcia Lopez,David Ferrer
3,2016,Rafael Nadal,Novak Djokovic
3,2016,David Ferrer,Andy Murray
3,2016,Mikhail Youzhny,Pierre Hugues Herbert
3,2016,Andy Murray,Novak Djokovic
3,2016,Alexander Zverev,Tomas Berdych
3,2016,Marcelo Arevalo,John Patrick Smith
3,2016,Vasek Pospisil,Gilles Simon
3,2016,Filip Veger,Kristijan Mesaros
3,2016,Lucas Pouille,Andy Murray
3,2016,Temur Ismailov,Ilya Ivashka
3,2016,Yasutaka Uchiyama,Duck Hee Lee
3,2016,John Patrick Smith,Benjamin Becker
3,2016,Cristian Garin,Peter Torebko
3,2016,Nicolas Meister,Mohamed Safwat
3,2016,Ivan Nedelko,Pedro Sousa
3,2016,Dominic Thiem,Novak Djokovic
3,2016,Joao Sousa,Dominic Thiem
3,2016,Pablo Carreno Busta,Milos Raonic
3,2016,David Goffin,Lucas Pouille
3,2016,Dusan Lajovic,Ivo Karlovic
3,2016,Albert Ramos,Jo-Wilfried Tsonga
3,2016,Albert Ramos,Paul Henri Mathieu
3,2016,Laurynas Grigelis,Stefanos Tsitsipas
3,2016,Inigo Cervantes Huegun,Pablo Carreno Busta
3,2016,John Millman,Steve Johnson
3,2016,Andrey Kuznetsov,Rafael Nadal
3,2016,Bernard Tomic,Milos Raonic
3,2016,Arata Onozawa,Makoto Ochi
3,2016,Jorge Hernando Ruano,Pablo Vivero Gonzalez
4,2017,Yusuke Takahashi,Yosuke Watanuki
4,2017,David Goffin,Grigor Dimitrov
4,2017,Michael Linzer,Andrea Collarini
4,2017,Ben Patael,Edan Leshem
4,2017,Yunseong Chung,Tsung Hua Yang
4,2017,Jorge Brian Panta Herreros,Federico Zeballos
4,2017,Max Purcell,John Millman
4,2017,Rafael Nadal,Roger Federer
4,2017,Goncalo Oliveira,Joao Domingues
4,2017,Borna Coric,Marin Cilic
4,2017,Mackenzie Mcdonald,Tennys Sandgren
3,2017,Leny Mitjana,Nicolaas Scholtz
3,2017,Walter Trusendi,Lorenzo Giustino
3,2017,Jacopo Stefanini,Omar Giacalone
3,2017,Guido Andreozzi,Nicolas Kicker
3,2017,Niels Lootsma,Petr Nouza
3,2017,Yasutaka Uchiyama,Peter Polansky
3,2017,Shahar Elbaz,Mor Bulis
3,2017,Carlos Gomez Herrera,Roberto Ortega Olmedo
3,2017,Antoine Bellier,Lucas Miedler
3,2017,Sergio Gutierrez Ferrol,Pedro Martinez
3,2017,Cristian Carli,Goncalo Oliveira
3,2017,Dominic Thiem,Rafael Nadal
3,2017,Jake Delaney,Maverick Banes
3,2017,Dominic Thiem,David Goffin
3,2017,Davide Galoppini,Jay Clarke
3,2017,Gerard Granollers,Pedro Martinez
3,2017,Matias Franco Descotte,Igor Smilansky
3,2017,Dimitar Kuzmanov,Ivan Nedelko
3,2017,Guy Orly Iradukunda,Dennis Nevolo
3,2017,Dimitar Kuzmanov,Martin Cuevas
3,2017,Muhammet Haylaz,Altug Celikbilek
3,2017,Viktor Filipenko,Nino Serdarusic
3,2017,Vullnet Tashi,Gerard Granollers
3,2017,Alessandro Giannessi,Jeremy Chardy
3,2017,Cristian Carli,Nino Serdarusic
3,2017,Jan Lennard Struff,Lucas Pouille
3,2017,Dominik Boehler,Elmar Ejupovic
3,2017,Xin Gao,Zhe Li
3,2017,Maxime Tchoutakian,David Guez
3,2017,Alexander Zverev,Nick Kyrgios
3,2017,Aitor Sanz Llopis,Jaume Pla Malfeito
3,2017,Jack Sock,Rafael Nadal
3,2017,Rrezart Cungu,David Pichler
3,2017,Michael Mmoh,Tennys Sandgren
3,2017,Hugo Largo,Pedja Krstin
3,2017,Mubarak Shannan Zayid,Jonas Merckx
3,2017,Marek Gengel,Karim Mohamed Maamoun
3,2017,Takuto Niki,Yusuke Takahashi
3,2017,Alexander Brown,Luke Bambridge
3,2017,Bjorn Fratangelo,Tim Smyczek
3,2017,Nathaniel Lammons,Nicolaas Scholtz
3,2017,Takanyi Garanganga,Jared Hiltzik
3,2017,Facundo Juarez,Gonzalo Villanueva
3,2017,Kento Takeuchi,Marinko Matosevic
3,2017,Dalwinder Singh,Sasi Kumar Mukund
3,2017,Andrey Rublev,Hyeon Chung
3,2017,Sergi Perez Contri,Pedro Martinez
3,2017,Frances Tiafoe,Roger Federer
3,2017,Baptiste Crepatte,Michal Konecny
3,2017,Andres Artunedo Martinavarro,Carlos Gomez Herrera
